"ccode","cname","year","ccodealp","ccodecow","p_durable","p_polity2","arch_exit_any","arch_exit_reg","arch_exit_irreg","regime_change","regime_change2","prevrc","democratization","gwf_duration","duration","banking","banking_start","currency","BFFS_currency","currency_start","default","default_start","default_ext","default_dom","anyfincrisis_duration","anyfincrisis_start","twin_cb","twin_bc","twincrisis","twin_cd","twin_dc","twincrisis2","triplecrisis","wr_regtype","wr_military","wr_personal","wr_party","wr_monarchy","gwf_regimetype","gwf_party","gwf_personal","gwf_military","gwf_monarch","gdppcgr","gdppcgr2","pwt_gdppcgr","mad_gdppcgr","vdem_index","wdi_gdpgr","wdi_gdppcgr","ers_ma","mi_ma","kaopen_ma","d_ers_ma","d_mi_ma","d_kaopen_ma2","d_kaopen_ma","ers","mi","kaopen","d_ers","d_mi","d_kaopen","ers_mi","d_ers_mi","mi_kaopen","d_mi_kaopen","ers_kaopen","d_ers_kaopen","ers_mi_ma","d_ers_mi_ma","mi_kaopen_ma","d_mi_kaopen_ma2","d_mi_kaopen_ma","ers_kaopen_ma","d_ers_kaopen_ma","ers_mi_dummy","mi_kaopen_dummy","ers_kaopen_dummy","latam","mideast","africa","asia","southeastasia","europe","exussr"
"12","Algeria","2007","DZA","615","3","2","0","0","0","0","0","0","0","15","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","military","0","0","1","0","1.2387","1.774840837","1.774840837","1.2387","0.35482644","3.399999998","1.852882753","0.44673538208008","0.25359448045492","0.16480922698975","0.055553168058395","-0.07643349468708","0","0","0.49105823040009","0.3122886121273","0.16480922698975","0.088645697","0.117388263","0","0.58920022708825","-0.048166303959358","0.50848970677252","0.080607251393017","0.66647772073162","-0.04599935508447","0.61328337906793","0.074352210408945","0.46818608107601","-0.052484752270279","0.014061249561369","0.68947739827386","-0.028827230203432","0","0","1","0","1","0","0","0","0","0"
"12","Algeria","2008","DZA","615","4","2","0","0","0","0","0","0","0","16","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","military","0","0","1","0","0.57495","1.123258385","1.123258385","0.57495","0.362755552","2","0.391115421","0.33856447786093","0.40700469911098","0.16480922698975","-0.10817090421915","0.15341021865606","0","0","0.18607072532177","0.50172078609467","0.16480922698975","-0.304987505","0.189432174","0","0.34142869600309","-0.24777153108517","0.63856750530052","0.13007779852801","0.82473953235002","0.1582618116184","0.46531446154567","-0.14796891752226","0.57352860603652","0.10534252496051","0.11771016174426","0.74560862654082","0.056131228266964","0","0","1","0","1","0","0","0","0","0"
"12","Algeria","2009","DZA","615","5","2","0","0","0","0","0","0","0","17","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","military","0","0","1","0","0.55471","0.007393532","0.007393532","0.55471","0.366826562","1.599979654","-0.095365626","0.20305383205414","0.604406863451","0.16480922698975","-0.13551064580679","0.19740216434002","0","0","0.22003693878651","0.70709294080734","0.16480922698975","0.033966213","0.205372155","0","0.21119207478145","-0.13023662122164","0.77959084470738","0.14102333940686","0.80711404151109","-0.017625490838932","0.27631038539227","-0.1890040761534","0.70907917500395","0.13555056896743","0.13828695418714","0.81592678693055","0.070318160389733","0","0","1","0","1","0","0","0","0","0"
"12","Algeria","2010","DZA","615","6","2","0","0","0","0","0","0","0","18","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","military","0","0","1","0","1.32808","1.313497159","1.313497159","1.32808","0.355483746","3.600169066","1.776424875","0.21440620720387","0.69576358795166","0.16480922698975","0.011352375149727","0.091356724500656","0","0","0.20877547562122","0.68443423509598","0.16480922698975","-0.011261463","-0.022658706","0","0.22270928566985","0.011517210888398","0.7640317424984","-0.015559102208984","0.81295775488405","0.0058437133729596","0.21695068022565","-0.05935970516662","0.77181129360289","0.062732118598936","0.023586508194976","0.81003589819757","-0.0058908887329859","0","0","1","0","1","0","0","0","0","0"
"12","Algeria","2011","DZA","615","7","2","0","0","0","0","0","0","0","19","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","military","0","0","1","0","0.893441321","0.893441321","","","0.346292595","2.800018252","0.893441321","0.25198871642351","0.62882763147354","0.16480922698975","0.037582509219646","-0.066935956478119","0","0","0.2952019572258","0.5732210278511","0.16480922698975","0.086426482","-0.111213207","0","0.33301757231293","0.11030828664308","0.68766473016529","-0.076367012333103","0.76810997809715","-0.044847776786896","0.27786342899139","0.06091274876574","0.72584823633184","-0.045963057271043","-0.061165034802073","0.7905338664906","-0.019502031706968","0","0","1","0","1","0","0","0","0","0"
"24","Angola","1977","AGO","540","2","-7","0","0","0","0","0","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-1.36207","-2.958982866","-2.958982866","-1.36207","0.078866232","","","0.70057100057602","","","0.36912330985069","","","","1","","","0.598857999","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0"
"24","Angola","1978","AGO","540","3","-7","0","0","0","0","0","1","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","2.05978","-7.346667904","-7.346667904","2.05978","0.078866232","","","1","","","0.29942899942398","","","","1","","","0","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0"
"24","Angola","1979","AGO","540","4","-7","1","1","0","0","0","0","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-0.19022","-2.152489054","-2.152489054","-0.19022","0.078866232","","","1","","","0","","","","1","","","0","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0"
"24","Angola","1980","AGO","540","5","-7","0","0","0","0","0","0","0","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","0.31811","-2.190452154","-2.190452154","0.31811","0.079012034","","","1","","","0","","","","1","","","0","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0"
"24","Angola","1981","AGO","540","6","-7","0","0","0","0","0","0","0","6","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-3.94951","-2.701559773","-2.701559773","-3.94951","0.079012034","","","1","","","0","","","","1","","","0","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0"
"24","Angola","1982","AGO","540","7","-7","0","0","0","0","0","0","0","7","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-6.65476","-6.271149613","-6.271149613","-6.65476","0.079012034","","","1","","","0","","","","1","","","0","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0"
"24","Angola","1983","AGO","540","8","-7","0","0","0","0","0","0","0","8","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-6.25459","1.859331659","1.859331659","-6.25459","0.079012034","","","1","","","0","","","","1","","","0","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0"
"24","Angola","1984","AGO","540","9","-7","0","0","0","0","0","0","0","9","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-2.21418","3.571478845","3.571478845","-2.21418","0.079012034","","","1","","","0","","","","1","","","0","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0"
"24","Angola","1985","AGO","540","10","-7","0","0","0","0","0","0","0","10","9","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-1.37507","0.372490669","0.372490669","-1.37507","0.078084989","","","1","","","0","","","","1","","","0","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0"
"24","Angola","1986","AGO","540","11","-7","0","0","0","0","0","0","0","11","10","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-10.92528","-8.094691335","-8.094691335","-10.92528","0.07835596","2.800000008","-0.056118471","1","","","0","","","","1","","","0","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0"
"24","Angola","1987","AGO","540","12","-7","0","0","0","0","0","0","0","12","11","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","9.43339","5.582975767","5.582975767","9.43339","0.07835596","7.900000004","5.151420732","1","","","0","","","","1","","","0","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0"
"24","Angola","1988","AGO","540","13","-7","0","0","0","0","0","0","0","13","12","0","0","0","0","0","1","1","1","0","1","1","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","12.26963","4.64903679","4.64903679","12.26963","0.07835596","5.599999981","3.004369409","1","","","0","","","","1","","","0","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0"
"24","Angola","1989","AGO","540","14","-7","0","0","0","0","0","0","0","14","13","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","0.06813","-1.06360541","-1.06360541","0.06813","0.07835596","0.400000019","-2.161616809","1","","","0","","","","1","","","0","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0"
"24","Angola","1990","AGO","540","15","-7","0","0","0","0","0","0","0","15","14","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","1","1","0","6","0","0","1","0","party-based","1","0","0","0","1.71102","-2.523501591","-2.523501591","1.71102","0.080091707","-0.300000019","-3.049469288","1","","","0","","","","1","","","0","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0"
"24","Angola","1991","AGO","540","0","-3","0","0","0","0","0","0","0","16","15","0","0","1","1","1","1","0","1","1","1","1","0","0","0","1","1","1","0","6","0","0","1","0","party-based","1","0","0","0","-1.64605","-3.746177009","-3.746177009","-1.64605","0.087247485","-1.199999994","-4.165186834","0.51729580573738","","","-0.48270419426262","","","","0.034591611474752","","","-0.965408389","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0"
"24","Angola","1992","AGO","540","0","0","0","0","0","0","0","0","0","17","16","0","0","1","1","0","1","0","1","1","1","0","0","0","0","1","1","1","0","6","0","0","1","0","party-based","1","0","0","0","-8.44148","6.036103847","6.036103847","-8.44148","0.19816621","-6.899999994","-9.860585669","0.032336159609258","","","-0.48495964612812","","","","0.030080707743764","","","-0.004510904","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0"
"24","Angola","1993","AGO","540","0","-1","0","0","0","0","0","0","0","18","17","0","0","1","1","0","1","0","1","1","1","0","0","0","0","1","1","1","0","6","0","0","1","0","party-based","1","0","0","0","-26.28907","-18.45454995","-18.45454995","-26.28907","0.162287909","-24.7","-27.14598619","0.022075305692852","","","-0.010260853916407","","","","0.014069903641939","","0","-0.016010804","","","","","","","0.99339533820133","","","","","","","","","","","","0","0","1","0","0","0","0"
"24","Angola","1994","AGO","540","0","-1","0","0","0","0","0","0","0","19","18","0","0","1","1","0","1","0","1","1","1","0","0","0","0","1","1","1","0","6","0","0","1","0","party-based","1","0","0","0","-1.78396","7.637566118","7.637566118","-1.78396","0.162287909","3.500000006","0.212994007","0.019373750314116","","0","-0.0027015553787351","","","","0.024677596986294","","0","0.010607693","","0","","","","","0.98789087412389","-0.0055044640774347","","","","","","0.99064310616261","","","","","0","0","1","0","0","0","0"
"24","Angola","1995","AGO","540","0","-2","0","0","0","0","0","0","0","20","19","0","0","1","1","0","1","0","1","1","1","0","0","0","0","1","1","1","0","6","0","0","1","0","party-based","1","0","0","0","11.43354","10.65275587","10.65275587","11.43354","0.162287909","10.4","7.06342731","0.029187781736255","","0","0.0098140314221382","","0","0","0.033697966486216","0.52287149429321","0","0.009020369","","0","0.26885800849573","","0.71111632056127","","0.98321009214183","-0.004680781982064","","","","","","0.98555048313286","-0.0050926230297493","0","0","1","0","0","1","0","0","0","0"
"24","Angola","1996","AGO","540","0","-2","0","0","0","0","0","0","0","21","20","0","0","1","1","1","1","0","1","1","1","1","0","0","0","1","1","1","0","6","0","0","1","0","party-based","1","0","0","0","16.42852","34.04963533","34.04963533","16.42852","0.162287909","11.19999997","8.034611642","0.029443780891597","0.44140553474426","0.082404613494873","0.00025599915534258","","0.082404613494873","0.12360692024744","0.025189595296979","0.35993957519531","0.16480922698975","-0.008508371","-0.162931919","0.164809227","0.37917926288783","0.11032125439209","0.54121029612021","-0.16990602444106","0.90822275270818","-0.074987339433652","0.32401863569178","","0.62616330834074","","","0.945716422425","-0.039834060707858","0","0","1","0","0","1","0","0","0","0"
"24","Angola","1997","AGO","540","0","-3","0","0","0","0","0","0","0","22","21","0","0","1","1","0","1","0","1","1","1","0","0","0","0","1","1","1","0","6","0","0","1","0","party-based","1","0","0","0","2.48909","-14.89608914","-14.89608914","2.48909","0.162287909","7.900000022","4.952266099","0.071074143983424","0.37640209496021","0.16480922698975","0.041630363091826","-0.06500343978405","0.082404613494873","0.041202306747437","0.11695869266987","0.39286461472511","0.16480922698975","0.091769097","0.03292504","0","0.39106246881901","0.011883205931183","0.56381900386392","0.022608707743712","0.86060262611614","-0.047620126592035","0.38512086585342","0.061102230161638","0.55251464999206","-0.073648658348675","-0.025519975302481","0.88441268941216","-0.061303733012843","0","0","1","0","0","1","0","0","0","0"
"24","Angola","1998","AGO","540","1","-3","0","0","0","0","0","0","0","23","22","0","0","1","1","0","1","0","1","1","1","0","0","0","0","1","1","1","0","6","0","0","1","0","party-based","1","0","0","0","-2.85722","9.29515297","9.29515297","-2.85722","0.162287909","6.804762105","3.900152199","0.10617689043283","0.34769938886166","0.16480922698975","0.035102746449411","-0.028702706098557","0","0","0.095395088195801","0.3025341629982","0.16480922698975","-0.021563604","-0.090330452","0","0.44583145566521","0.054768986846205","0.50179159819891","-0.062027405665004","0.87179224881302","0.011189622696878","0.41844696224211","0.033326096388694","0.53280530103142","-0.019709348960646","-0.040868377312825","0.86619743746458","-0.018215251947579","0","0","1","0","0","1","0","0","0","0"
"24","Angola","1999","AGO","540","2","-3","0","0","0","0","0","0","0","24","23","0","0","1","1","0","1","0","1","1","1","0","0","0","0","1","1","1","0","6","0","0","1","0","party-based","1","0","0","0","0.36423","0.347370541","0.347370541","0.36423","0.162520155","3.239799677","0.310782328","0.063359431922436","0.33119541406631","0.16480922698975","-0.042817458510399","-0.016503974795341","0","0","0.031323775649071","0.35985666513443","0.16480922698975","-0.064071313","0.057322502","0","0.38156516250538","-0.064266293159834","0.54115336409029","0.039361765891377","0.90503965019037","0.033247401377346","0.4136983090853","-0.0047486531568143","0.5214724811446","-0.011332819886814","0.014014473002281","0.8884159495017","0.022218512037112","0","0","1","0","0","1","0","0","0","0"
